,phrase,label,sentiment,subjectivity,language,count
Rhein-Hunsrück-Kreis,Rhein-Hunsrück-Kreis,LOC,0.0,0.0,de,2
Steiermark,Steiermark,LOC,0.35,0.0,de,2
Nordrhein-Westfalen.,Nordrhein-Westfalen.,LOC,0.0,0.0,de,2
Hessen.,Hessen.,LOC,0.0,0.5,de,2
Energiespardebatten,Energiespardebatten,LOC,0.35,0.0,de,2
Frostbereich.,Frostbereich.,LOC,0.0,0.0,de,2
Icking,Icking,LOC,0.0,0.0,de,2
Notfallplänen,Notfallplänen,LOC,0.0,0.0,de,2
Satellitentelefone,Satellitentelefone,LOC,0.0,0.0,de,2
Notstrom-Lastwagen.,Notstrom-Lastwagen.,LOC,0.0,0.0,de,2
Hochwasserschutzes.,Hochwasserschutzes.,LOC,0.0,0.0,de,2
Schneeregen.,Schneeregen.,LOC,0.0,0.0,de,2
Baden-Württemberger,Baden-Württemberger,LOC,0.0,0.0,de,2
Konzerns.,Konzerns.,LOC,0.0,0.0,de,2
Sommer-Quartal,Sommer-Quartal,LOC,0.0,0.0,de,2
New South Wales,New South Wales,LOC,0.0,0.0,de,2
Haidach,Haidach,LOC,0.0,0.0,de,2
Landkreis München,Landkreis München,LOC,0.0,0.0,de,2
Afrikas,Afrikas,LOC,0.0,0.0,de,2
Cherson +++,Cherson +++,LOC,-0.5,0.5,de,2
Bali,Bali,LOC,0.0,0.5,de,2
Ulan,Ulan,LOC,-1.0,0.0,de,2
Großhandelsplatz,Großhandelsplatz,LOC,-0.35,0.0,de,2
Brasilien,Brasilien,LOC,0.0,0.0,de,2
Kernkraftwerks Isar,Kernkraftwerks Isar,LOC,0.0,0.4,de,2
Europa-Park,Europa-Park,LOC,0.0,0.0,de,2
Donau,Donau,LOC,0.0,0.0,de,2
Main-Kinzig-Kreis,Main-Kinzig-Kreis,LOC,0.35,0.0,de,2
Ganztagsplätze,Ganztagsplätze,LOC,-0.5,0.0,de,2
Gifhorn,Gifhorn,LOC,0.0,0.0,de,2
Pullach,Pullach,LOC,0.0,0.0,de,2
Herbst-Statement,Herbst-Statement,LOC,0.0,0.0,de,2
Wowtschansk,Wowtschansk,LOC,0.15000000000000002,0.0,de,2
A111,A111,LOC,-1.0,0.0,de,2
Hennigsdorf,Hennigsdorf,LOC,-1.0,0.0,de,2
Wetter: Frost und Schnee,Wetter: Frost und Schnee,LOC,0.0,0.0,de,2
Thüringen.,Thüringen.,LOC,0.0,0.0,de,2
Bundes,Bundes,LOC,0.5,0.0,de,2
Steiermark.,Steiermark.,LOC,-0.5,0.0,de,2
Rodel-Unfälle,Rodel-Unfälle,LOC,0.0,0.0,de,2
Fifa,Fifa,LOC,0.25,0.25,de,2
Straße,Straße,LOC,-0.5,0.0,de,2
Babbs Mill Park,Babbs Mill Park,LOC,-1.0,0.0,de,2
Solihull,Solihull,LOC,-1.0,0.0,de,2
Fürstenfeldbruck,Fürstenfeldbruck,LOC,0.0,0.0,de,2
Gebiet,Gebiet,LOC,-0.35,0.0,de,2
Eiskratzen,Eiskratzen,LOC,0.12499999999999997,0.41666666666666663,de,2
Feldberg im Südschwarzwald,Feldberg im Südschwarzwald,LOC,0.7,0.0,de,2
Winter-Tollwood,Winter-Tollwood,LOC,0.0,0.0,de,2
"Wilhelmshaven, Brunsbüttel","Wilhelmshaven, Brunsbüttel",LOC,0.0,0.0,de,2
Gaspreisbremse.,Gaspreisbremse.,LOC,0.0,0.0,de,2
Sabotage-Verdacht,Sabotage-Verdacht,LOC,0.0,0.0,de,2
Java,Java,LOC,-0.5375,0.25,de,2
Bad Neuenahr-Ahrweiler,Bad Neuenahr-Ahrweiler,LOC,0.35,0.0,de,2
Sharm El-Sheikh,Sharm El-Sheikh,LOC,0.0,0.0,de,2
Neubiberg,Neubiberg,LOC,0.0,0.0,de,2
Stockholm,Stockholm,LOC,0.0,0.0,de,2
Nord Stream:,Nord Stream:,LOC,-1.0,0.0,de,2
Discounter Lidl,Discounter Lidl,LOC,0.0,0.0,de,2
Wetter: Erster Schnee,Wetter: Erster Schnee,LOC,0.0,0.0,de,2
Arbeitsplatz,Arbeitsplatz,LOC,0.0,0.0,de,2
Alpenhauptkammes,Alpenhauptkammes,LOC,-0.7,0.0,de,2
Provinz Henan,Provinz Henan,LOC,0.0,0.0,de,2
"REYKJAVÍK, Island","REYKJAVÍK, Island",LOC,0.0,0.0,de,2
Rhein-Main,Rhein-Main,LOC,0.0,0.0,de,2
europäischen Küste,europäischen Küste,LOC,0.7,0.0,de,2
Wetter: Deutscher Wetterdienst,Wetter: Deutscher Wetterdienst,LOC,1.0,0.0,de,2
Winterliche,Winterliche,LOC,0.35,0.0,de,2
Münsterland,Münsterland,LOC,0.0,0.0,de,2
Café-Betreibern,Café-Betreibern,LOC,0.27499999999999997,0.0,de,2
Preiserhöhungswelle,Preiserhöhungswelle,LOC,0.0,0.0,de,2
Berlin-Brandenburg,Berlin-Brandenburg,LOC,0.0,0.0,de,2
Catering-Firmen,Catering-Firmen,LOC,0.27499999999999997,0.0,de,2
Inflationstreibern,Inflationstreibern,LOC,0.0,0.0,de,2
Energiehilfen,Energiehilfen,LOC,0.0,0.0,de,2
Mittagsstunden,Mittagsstunden,LOC,0.0,0.0,de,2
bayerischen Autobahnen,bayerischen Autobahnen,LOC,0.0,0.0,de,2
Corona-Schutzmaßnahmen,Corona-Schutzmaßnahmen,LOC,-1.0,0.0,de,2
Mittwochabend.,Mittwochabend.,LOC,0.0,0.0,de,2
Midcat,Midcat,LOC,0.0,0.0,de,2
Jahr,Jahr,LOC,-1.0,0.0,de,2
Cherson.,Cherson.,LOC,0.5,0.0,de,2
Entlastungspaket,Entlastungspaket,LOC,0.5249999999999999,0.25,de,2
Energiekostenanstieg,Energiekostenanstieg,LOC,0.0,0.0,de,2
Ebersberger Forst,Ebersberger Forst,LOC,0.5,0.5,de,2
Westenergie-Chefin,Westenergie-Chefin,LOC,0.0,0.0,de,2
Schutzvorgaben,Schutzvorgaben,LOC,0.7,0.0,de,2
Wasserfreunde Spandau,Wasserfreunde Spandau,LOC,-1.0,0.0,de,2
Hagen,Hagen,LOC,-1.0,0.0,de,2
Kopernikus-Projekt Ariadne,Kopernikus-Projekt Ariadne,LOC,0.0,0.0,de,2
Tankerstau,Tankerstau,LOC,0.0,0.0,de,2
Zürich,Zürich,LOC,0.0,0.0,de,2
Tiroler,Tiroler,LOC,0.575,0.0,de,2
Lust am Schwarzsehen.,Lust am Schwarzsehen.,LOC,-0.7,0.0,de,2
Vietnam,Vietnam,LOC,0.7,0.0,de,2
Polens,Polens,LOC,0.7,0.0,de,2
Rappenalpbach,Rappenalpbach,LOC,0.5,0.0,de,2
Polen.,Polen.,LOC,0.0,0.0,de,2
Mittelmeer,Mittelmeer,LOC,0.0,0.0,de,2
Energieinfrastuktur,Energieinfrastuktur,LOC,0.0,0.0,de,2
Südkorea,Südkorea,LOC,-0.35,0.0,de,2
BILD-Winterzeugnis,BILD-Winterzeugnis,LOC,0.7,0.0,de,2
Mainz 05!,Mainz 05!,LOC,0.7,0.0,de,2
Iberischen Halbinsel,Iberischen Halbinsel,LOC,0.7,0.0,de,2
Klimaschutz-Bekenntnis,Klimaschutz-Bekenntnis,LOC,-0.7,0.0,de,2
Reinickendorf,Reinickendorf,LOC,0.0,0.0,de,2
Mitteldeutschland,Mitteldeutschland,LOC,0.0,0.0,de,2
rosa.,rosa.,LOC,0.0,0.0,de,2
Chinesen,Chinesen,LOC,-0.27499999999999997,0.0,de,2
Geizen,Geizen,LOC,0.0,0.0,de,2
Flüssiggas-Markt,Flüssiggas-Markt,LOC,0.7,0.0,de,2
Nordafrika.,Nordafrika.,LOC,0.0,0.0,de,2
Südfrankreich,Südfrankreich,LOC,0.0,0.0,de,2
Expertenvorschläge,Expertenvorschläge,LOC,0.7,0.0,de,2
Mecklenburgische Seenplatte,Mecklenburgische Seenplatte,LOC,1.0,0.0,de,2
Ifo-Geschäftsklima,Ifo-Geschäftsklima,LOC,0.0,0.0,de,2
Deutschland:,Deutschland:,LOC,0.0,0.0,de,2
Nahverkehrsticket,Nahverkehrsticket,LOC,0.0,0.0,de,2
Marathonverhandlungen,Marathonverhandlungen,LOC,0.0,0.0,de,2
Slowenien,Slowenien,LOC,0.0,0.0,de,2
Brüssel:,Brüssel:,LOC,0.0,0.0,de,2
EU-Gipfels,EU-Gipfels,LOC,0.175,0.25,de,2
Protest-Plakaten,Protest-Plakaten,LOC,0.0,0.0,de,2
Schottland,Schottland,LOC,0.0,0.0,de,2
Schwerin/Karlsruhe.,Schwerin/Karlsruhe.,LOC,0.0,0.0,de,2
Brunsbüttel.,Brunsbüttel.,LOC,0.0,0.0,de,2
Medizinischen Katastrophen-Hilfswerks,Medizinischen Katastrophen-Hilfswerks,LOC,0.0,0.0,de,2
EB55,EB55,LOC,0.9,0.0,de,2
Bluetti,Bluetti,LOC,0.9,0.0,de,2
Kurses,Kurses,LOC,0.75,0.25,de,2
Landkreises Dachau,Landkreises Dachau,LOC,0.0,0.0,de,2
Landkreis Ebersberg.,Landkreis Ebersberg.,LOC,1.0,0.0,de,2
Lausitz,Lausitz,LOC,0.0,0.0,de,2
Corona-Regeln,Corona-Regeln,LOC,0.0,0.0,de,2
Ferienwohnungen?,Ferienwohnungen?,LOC,0.0,0.0,de,2
Nord-Stream-Gaspipelines: ,Nord-Stream-Gaspipelines: ,LOC,0.0,0.0,de,2
Neuverschuldungen,Neuverschuldungen,LOC,0.0,0.0,de,2
Tokio.,Tokio.,LOC,0.7,0.0,de,2
Schleswig,Schleswig,LOC,0.0,0.0,de,2
Drohte,Drohte,LOC,-0.6666666666666666,0.3333333333333333,de,2
Freistaats ungemütliche Tage,Freistaats ungemütliche Tage,LOC,-0.6666666666666666,0.3333333333333333,de,2
Gotha,Gotha,LOC,0.7,0.0,de,2
Thüringen-Trip,Thüringen-Trip,LOC,0.0,0.0,de,2
Hochdruckgebiet,Hochdruckgebiet,LOC,-0.7,0.0,de,2
Ebersberg,Ebersberg,LOC,0.0,0.0,de,2
Einsetzender,Einsetzender,LOC,0.0,0.0,de,2
Ludwigshafen.,Ludwigshafen.,LOC,0.0,0.0,de,2
Lieferroute,Lieferroute,LOC,0.0,1.0,de,2
Sa…,Sa…,LOC,0.0,0.0,de,2
Niedergailbach,Niedergailbach,LOC,0.0,0.0,de,2
Braunkohledorfs Lützerath,Braunkohledorfs Lützerath,LOC,0.0,0.0,de,2
Härtefallhilfe,Härtefallhilfe,LOC,0.0,0.0,de,2
Energiepreisbremsen Härtefallregeln,Energiepreisbremsen Härtefallregeln,LOC,-0.7,0.0,de,2
Ludwigshafen,Ludwigshafen,LOC,0.0,0.0,de,2
Stadt Dachau,Stadt Dachau,LOC,0.0,0.0,de,2
Inn,Inn,LOC,0.0,1.0,de,2
Gasbreisbremse,Gasbreisbremse,LOC,0.0,1.0,de,2
Zamg,Zamg,LOC,1.0,0.0,de,2
Fracking-Methode,Fracking-Methode,LOC,0.7,0.0,de,2
See,See,LOC,-0.5,0.5,de,2
RSV,RSV,LOC,0.0,0.0,de,2
Saltiwka,Saltiwka,LOC,0.0,0.0,de,2
Lustenau,Lustenau,LOC,0.0,0.0,de,2
Charkiws,Charkiws,LOC,0.0,0.0,de,2
Kohlekraftwerk Jänschwalde: Alle Blöcke,Kohlekraftwerk Jänschwalde: Alle Blöcke,LOC,0.0,0.0,de,2
Moskauer,Moskauer,LOC,-1.0,0.0,de,2
Minusgrade,Minusgrade,LOC,0.0,0.0,de,2
Schiefergestein,Schiefergestein,LOC,0.7,0.0,de,2
Schwerin,Schwerin,LOC,0.35,0.0,,2
Atomkraftwerk Saporischschja,Atomkraftwerk Saporischschja,LOC,0.35,0.0,de,2
Flüssiggaslieferungen:,Flüssiggaslieferungen:,LOC,-1.0,0.0,de,2
Bundesgesundheitsminister,Bundesgesundheitsminister,LOC,-1.0,0.0,de,2
Niederpfalz,Niederpfalz,LOC,0.7,0.0,de,2
Oberlausitz,Oberlausitz,LOC,0.175,0.25,de,2
Brauneck-Bergbahn,Brauneck-Bergbahn,LOC,0.0,1.0,de,2
Rijeka,Rijeka,LOC,0.0,0.0,de,2
Schlossgemächern,Schlossgemächern,LOC,0.0,0.0,de,2
Enerhodar,Enerhodar,LOC,0.35,0.0,de,2
Gründau,Gründau,LOC,-0.25,0.25,de,2
Gas-Deal,Gas-Deal,LOC,0.35,0.0,de,2
Kreistags,Kreistags,LOC,0.7,0.0,de,2
tel peu Bellv-POett-Ieth,tel peu Bellv-POett-Ieth,LOC,0.0,0.0,de,2
Baden-WÃ¼rttemberg,Baden-WÃ¼rttemberg,LOC,0.0,0.0,de,2
Salzgitter,Salzgitter,LOC,0.0,0.0,de,2
SPSG,SPSG,LOC,1.0,0.0,de,2
Mehrparteienhäusern,Mehrparteienhäusern,LOC,0.0,0.0,de,2
Ahr-Flutgebiet,Ahr-Flutgebiet,LOC,1.0,0.0,de,2
Tausenden Wärmestuben,Tausenden Wärmestuben,LOC,0.0,0.0,de,2
Glänzen.,Glänzen.,LOC,1.0,0.0,de,2
Venedig:,Venedig:,LOC,0.0,0.0,de,2
Meinerzhagen,Meinerzhagen,LOC,-1.0,0.0,de,2
Wintershall Dea,Wintershall Dea,LOC,0.0,0.0,de,2
Kreis Ludwigslust-Parchim,Kreis Ludwigslust-Parchim,LOC,0.0,0.0,de,2
Brüsseler,Brüsseler,LOC,0.35,0.0,de,2
Richtwertmieten,Richtwertmieten,LOC,0.0,0.0,de,2
Frankfurt/Main,Frankfurt/Main,LOC,0.0,0.0,de,2
Schloss Pfaueninsel,Schloss Pfaueninsel,LOC,0.0,0.0,de,2
Buche.,Buche.,LOC,0.0,0.0,de,2
Dresden,Dresden,LOC,-0.5,0.0,de,2
Möschenfeld,Möschenfeld,LOC,-1.0,0.0,de,2
Alt-Sachsenhausen,Alt-Sachsenhausen,LOC,0.0,0.0,de,2
Harthausen,Harthausen,LOC,-1.0,0.0,de,2
Sachsenhausen,Sachsenhausen,LOC,0.5,0.0,de,2
Mexiko,Mexiko,LOC,0.0,0.0,de,2
Gas-Einkauf,Gas-Einkauf,LOC,0.7,0.0,de,2
Heizen,Heizen,LOC,0.0,0.0,de,2
Gasspeicherstand.,Gasspeicherstand.,LOC,-0.25,0.75,de,2
Krankenhäusern.,Krankenhäusern.,LOC,0.0,0.0,de,2
Erdgas-Speicher,Erdgas-Speicher,LOC,0.0,0.0,de,2
Landgericht Hamburg,Landgericht Hamburg,LOC,0.0,0.0,de,2
Schulausfälle,Schulausfälle,LOC,0.0,0.5,de,2
Airbnb,Airbnb,LOC,0.0,0.0,de,2
Lärm,Lärm,LOC,0.0,0.0,de,2
Bremen:,Bremen:,LOC,0.0,0.5,de,2
Bundesnetzagentur-Präsident,Bundesnetzagentur-Präsident,LOC,-0.3333333333333333,0.0,de,2
Hausruinen,Hausruinen,LOC,1.0,0.0,de,2
Agora,Agora,LOC,0.0,0.0,de,2
Niederschlag des Sturms,Niederschlag des Sturms,LOC,0.0,0.0,de,2
Extremes Glatteis,Extremes Glatteis,LOC,0.175,0.75,de,2
Kirtorf,Kirtorf,LOC,0.0,0.0,de,2
Dänemarks.,Dänemarks.,LOC,0.0,0.0,de,2
Landkreis Bad Kissingen,Landkreis Bad Kissingen,LOC,0.0,0.0,de,2
Luxemburg.,Luxemburg.,LOC,0.0,0.0,de,2
Montagmittag,Montagmittag,LOC,0.0,0.0,de,2
Gefährliches Glatteis,Gefährliches Glatteis,LOC,-1.0,0.0,de,2
Cherson:,Cherson:,LOC,0.7,0.0,de,1
Flüssiggas-Lieferungen: Bund,Flüssiggas-Lieferungen: Bund,LOC,0.0,0.0,de,1
Nord Stream“-Pipelines.,Nord Stream“-Pipelines.,LOC,0.0,0.0,de,1
Anna-Carolina,Anna-Carolina,LOC,0.3499999999999999,0.3333333333333333,de,1
Diakonie.,Diakonie.,LOC,0.0,0.0,de,1
Geschenkeaktion,Geschenkeaktion,LOC,1.0,0.0,de,1
Hohe Energiepreise: Die Gasumlage,Hohe Energiepreise: Die Gasumlage,LOC,0.0,0.0,de,1
Ukraine-Hilfen +++,Ukraine-Hilfen +++,LOC,0.7,0.0,de,1
Trafigura,Trafigura,LOC,0.7,0.0,de,1
Unbeholfen,Unbeholfen,LOC,-0.15000000000000002,0.0,de,1
Baden-Württemberg:,Baden-Württemberg:,LOC,-1.0,0.0,de,1
Malibu,Malibu,LOC,0.0,0.0,de,1
Bundestagshaushaltsausschuss,Bundestagshaushaltsausschuss,LOC,0.0,0.0,de,1
"Energiekostenzuschüsse: „Alles, was","Energiekostenzuschüsse: „Alles, was",LOC,0.0,0.0,de,1
Kohleengpässen,Kohleengpässen,LOC,-0.7,0.0,de,1
Dubai,Dubai,LOC,0.0,0.0,de,1
Schwarze Meer,Schwarze Meer,LOC,0.7,0.0,de,1
Stromausfall: Darum,Stromausfall: Darum,LOC,-1.0,0.0,de,1
Hidden Hills,Hidden Hills,LOC,0.7,0.0,de,1
Kindergärten: Land,Kindergärten: Land,LOC,0.7,0.0,de,1
Land herrs…,Land herrs…,LOC,0.0,0.0,de,1
Dramatische,Dramatische,LOC,0.7,0.0,de,1
Luftalarm.,Luftalarm.,LOC,0.0,0.0,de,1
Frankfurter Tor,Frankfurter Tor,LOC,0.7,0.0,de,1
Riverside,Riverside,LOC,0.0,0.0,de,1
Wünsche,Wünsche,LOC,1.0,0.0,de,1
Langlauf,Langlauf,LOC,0.0,0.0,de,1
"weitergehen"".Von","weitergehen"".Von",LOC,-0.5,0.5,de,1
Harrison,Harrison,LOC,0.0,0.0,de,1
Bezirkszentralbibliothek am Frankfurter Tor,Bezirkszentralbibliothek am Frankfurter Tor,LOC,1.0,0.0,de,1
Wetter: Schnee und,Wetter: Schnee und,LOC,0.0,1.0,de,1
Wilhelmshaven: Uniper,Wilhelmshaven: Uniper,LOC,0.0,0.0,de,1
Weserbergland,Weserbergland,LOC,0.0,1.0,de,1
Kohle-Republik,Kohle-Republik,LOC,-1.0,0.0,de,1
Smog,Smog,LOC,0.0,0.0,de,1
Landesparteitag: Scholz,Landesparteitag: Scholz,LOC,0.0,0.0,de,1
Pankows,Pankows,LOC,0.0,0.0,de,1
"Ukraine: ""Truppenbewegung","Ukraine: ""Truppenbewegung",LOC,0.0,0.0,de,1
französischen Regierung.,französischen Regierung.,LOC,0.0,0.0,de,1
Kiezbasen,Kiezbasen,LOC,0.0,0.0,de,1
Taufkirchen: Besuch,Taufkirchen: Besuch,LOC,0.0,0.0,de,1
Taufkirchen,Taufkirchen,LOC,0.15000000000000002,0.0,de,1
Kattowitz,Kattowitz,LOC,0.0,0.0,de,1
regne,regne,LOC,0.0,0.0,de,1
Breslau,Breslau,LOC,0.0,0.0,de,1
Zeche Staczic.,Zeche Staczic.,LOC,0.0,0.0,de,1
"Puupelu, aeOelupeO Oll peu eupeleu","Puupelu, aeOelupeO Oll peu eupeleu",LOC,-1.0,0.0,de,1
Schleswig-Holsteiner,Schleswig-Holsteiner,LOC,0.0,0.0,de,1
Chisinau.,Chisinau.,LOC,0.0,0.0,de,1
Inflationsexplosion,Inflationsexplosion,LOC,0.0,1.0,de,1
Dezemberhilfe,Dezemberhilfe,LOC,0.0,0.0,de,1
Heizkosten-Entlastung: Wie Gaskunden,Heizkosten-Entlastung: Wie Gaskunden,LOC,0.0,0.0,de,1
Lieferausfällen,Lieferausfällen,LOC,-0.7,0.0,de,1
Schleswig-Holstein:,Schleswig-Holstein:,LOC,0.0,0.0,de,1
Wetter: Glätte durch Schnee und gefrorene Nässe.,Wetter: Glätte durch Schnee und gefrorene Nässe.,LOC,0.0,0.0,de,1
Wetter: Viel Regen,Wetter: Viel Regen,LOC,0.0,1.0,de,1
NRW:,NRW:,LOC,0.0,1.0,de,1
Böllerverbot,Böllerverbot,LOC,0.0,0.0,de,1
Wahnsinns.,Wahnsinns.,LOC,0.0,0.0,de,1
Namibia,Namibia,LOC,0.0,0.0,de,1
Landkreis Cloppenburg,Landkreis Cloppenburg,LOC,-0.35,0.5,de,1
Paderborn,Paderborn,LOC,0.0,1.0,de,1
Jütland,Jütland,LOC,0.0,0.0,de,1
Borsdorf,Borsdorf,LOC,0.85,0.0,de,1
Großraum Kiew,Großraum Kiew,LOC,0.0,0.0,de,1
Niederlanden.,Niederlanden.,LOC,-1.0,0.0,de,1
Gordi:,Gordi:,LOC,-1.0,0.0,de,1
Überlastete,Überlastete,LOC,-0.5666666666666667,0.3333333333333333,de,1
Valorant,Valorant,LOC,0.0,0.0,de,1
Ukraine: »Jetzt,Ukraine: »Jetzt,LOC,0.0,0.0,de,1
Israelis,Israelis,LOC,0.0,0.0,de,1
Wegen a…,Wegen a…,LOC,0.0,0.0,de,1
Kommissions-Bericht,Kommissions-Bericht,LOC,0.0,0.0,de,1
BILD-Infos,BILD-Infos,LOC,-0.7,0.0,de,1
Brettern.,Brettern.,LOC,0.0,0.0,de,1
Philippinen,Philippinen,LOC,-1.0,0.0,de,1
Mainzer Lerchenberg,Mainzer Lerchenberg,LOC,0.0,0.0,de,1
WM-Winter:,WM-Winter:,LOC,0.0,0.0,de,1
Maubach,Maubach,LOC,-1.0,0.0,de,1
Ampel-Bürokratie-Monster.,Ampel-Bürokratie-Monster.,LOC,0.0,0.0,de,1
Gutverdienenden,Gutverdienenden,LOC,0.0,0.0,de,1
Mühldorf.,Mühldorf.,LOC,0.0,0.0,de,1
St. Pauli,St. Pauli,LOC,-1.0,0.0,de,1
South Sudan Police Service,South Sudan Police Service,LOC,0.0,0.0,de,1
Nikolausbüro,Nikolausbüro,LOC,-0.35,0.5,de,1
"Pakistan, Dürre","Pakistan, Dürre",LOC,0.0,0.0,de,1
Nikolausdorf,Nikolausdorf,LOC,-0.35,0.5,de,1
Milliarden-Klage,Milliarden-Klage,LOC,-1.0,0.0,de,1
eirichtungsbezogene Corona-Impfpflicht,eirichtungsbezogene Corona-Impfpflicht,LOC,0.0,0.0,de,1
Oslo,Oslo,LOC,0.0,0.0,de,1
Bundesumweltministerium,Bundesumweltministerium,LOC,0.7,0.0,de,1
Katar: Deutschland,Katar: Deutschland,LOC,0.0,0.0,de,1
Wetter: Frost,Wetter: Frost,LOC,0.0,0.0,de,1
Heizkostenzuschusses,Heizkostenzuschusses,LOC,0.0,0.0,de,1
Kälte-Tod?,Kälte-Tod?,LOC,0.0,0.0,de,1
Fracking-Verbot,Fracking-Verbot,LOC,0.0,0.0,de,1
M. Neukirch.</em,M. Neukirch.</em,LOC,0.0,0.0,de,1
Brandenbur...,Brandenbur...,LOC,0.0,0.0,de,1
Großbritanniens.,Großbritanniens.,LOC,0.7,0.0,de,1
Bochum: Energiekosten-Explosion: Uni,Bochum: Energiekosten-Explosion: Uni,LOC,0.0,0.0,de,1
Stadt Zürich,Stadt Zürich,LOC,0.0,0.0,de,1
Preiserhöhungsverbot,Preiserhöhungsverbot,LOC,0.0,0.0,de,1
Hochkar,Hochkar,LOC,0.0,0.0,de,1
Dschidda,Dschidda,LOC,0.0,0.0,de,1
Chinas,Chinas,LOC,0.0,0.0,de,1
Berlinern,Berlinern,LOC,0.7,0.0,de,1
Stadtzürcher,Stadtzürcher,LOC,0.2333333333333333,0.0,de,1
Wasserstoffkessel,Wasserstoffkessel,LOC,0.0,0.0,de,1
Semmering,Semmering,LOC,0.0,0.0,de,1
Einfamilienhäusern.,Einfamilienhäusern.,LOC,0.0,0.0,de,1
RSV-Welle am Limit.,RSV-Welle am Limit.,LOC,0.0,0.0,de,1
Ukraine: Wärmestuben,Ukraine: Wärmestuben,LOC,0.0,0.0,de,1
Wärmepunkte,Wärmepunkte,LOC,0.0,0.0,de,1
Winterstarre,Winterstarre,LOC,-0.5666666666666667,0.3333333333333333,de,1
Winterschlaf.,Winterschlaf.,LOC,-0.5666666666666667,0.3333333333333333,de,1
Hochsauerlandkreis,Hochsauerlandkreis,LOC,0.0,0.0,de,1
Gas-Falle.,Gas-Falle.,LOC,0.0,0.0,de,1
Peking.,Peking.,LOC,0.0,0.0,de,1
Corona-Winter,Corona-Winter,LOC,1.0,0.0,de,1
Hamburgs,Hamburgs,LOC,0.0,0.0,de,1
Deutsc...,Deutsc...,LOC,0.0,0.0,de,1
Wochenende,Wochenende,LOC,0.0,0.0,de,1
Wyschhorod,Wyschhorod,LOC,0.0,0.0,de,1
Atomkraftwerks Emsland,Atomkraftwerks Emsland,LOC,0.0,0.0,de,1
Zugspitze,Zugspitze,LOC,0.0,0.0,de,1
Wintersaison.,Wintersaison.,LOC,0.0,0.0,de,1
Dezember-Gashilfe,Dezember-Gashilfe,LOC,0.0,0.0,de,1
Katar.,Katar.,LOC,0.7,0.0,de,1
Nichtbedürftige.,Nichtbedürftige.,LOC,0.0,0.0,de,1
Schyrenbad,Schyrenbad,LOC,0.0,0.0,de,1
Dezemberausgaben,Dezemberausgaben,LOC,0.7,0.0,de,1
Winterwetter: Frost,Winterwetter: Frost,LOC,0.0,0.0,de,1
Nowaja Gaseta Europa,Nowaja Gaseta Europa,LOC,0.7,0.0,de,1
Niederaußem K,Niederaußem K,LOC,0.0,0.0,de,1
Corona-Beschränkungen,Corona-Beschränkungen,LOC,0.35,0.5,de,1
Nowaja Gaseta“,Nowaja Gaseta“,LOC,0.0,0.0,de,1
Kinderarztpraxen,Kinderarztpraxen,LOC,0.7,0.0,de,1
Statistischen Bundesamt,Statistischen Bundesamt,LOC,0.0,0.0,de,1
Preis-Chaos,Preis-Chaos,LOC,0.0,0.0,de,1
Dante-Winterwarmfreibad,Dante-Winterwarmfreibad,LOC,-0.7,0.0,de,1
Freitagabend.,Freitagabend.,LOC,0.7,0.0,de,1
Schlammperiode,Schlammperiode,LOC,0.0,0.0,de,1
Wirtschaftskammer.,Wirtschaftskammer.,LOC,0.0,0.0,de,1
Alpiner,Alpiner,LOC,0.7,0.0,de,1
Wattenmeer.,Wattenmeer.,LOC,0.7,0.0,de,1
Krankenhäuse…,Krankenhäuse…,LOC,0.0,0.0,de,1
Paris/Wien,Paris/Wien,LOC,1.0,0.0,de,1
"Wetter: Wolken,","Wetter: Wolken,",LOC,0.0,0.0,de,1
Konfliktregion,Konfliktregion,LOC,0.0,0.0,de,1
Volketswil.,Volketswil.,LOC,0.0,0.0,de,1
Mannheim,Mannheim,LOC,0.0,0.0,de,1
Kölns,Kölns,LOC,0.0,0.0,de,1
Schlusssirene,Schlusssirene,LOC,0.0,0.0,de,1
Gasspeicher-Füllstände,Gasspeicher-Füllstände,LOC,0.7,0.0,de-DE,1
Gefahr.,Gefahr.,LOC,0.0,0.0,de,1
Bern,Bern,LOC,0.0,0.0,de,1
Walsum,Walsum,LOC,0.0,0.0,de,1
Duisburger,Duisburger,LOC,0.0,0.0,de,1
Angespannte,Angespannte,LOC,-0.85,0.0,de,1
Wetter: Leichter Schnee,Wetter: Leichter Schnee,LOC,0.0,0.0,de,1
Infektionswelle,Infektionswelle,LOC,-0.85,0.0,de,1
Dänen,Dänen,LOC,1.0,0.0,de,1
Winter-Transferfenster.,Winter-Transferfenster.,LOC,0.0,0.0,de,1
Medikamentenversorgung,Medikamentenversorgung,LOC,0.0,0.0,de,1
Weihnachts-Klassiker: Chefkoch-Liebling,Weihnachts-Klassiker: Chefkoch-Liebling,LOC,0.0,0.0,de,1
Eishockeytrainer,Eishockeytrainer,LOC,0.0,0.0,de,1
Engländer,Engländer,LOC,0.0,0.0,de,1
Konfliktregionen.,Konfliktregionen.,LOC,0.0,1.0,de,1
Niederländern,Niederländern,LOC,1.0,0.0,de,1
Koffern,Koffern,LOC,0.0,0.0,de,1
Müngersdorf,Müngersdorf,LOC,0.0,0.0,de,1
Mache:,Mache:,LOC,0.0,0.0,de,1
Haie-Triumpf,Haie-Triumpf,LOC,0.0,0.0,de,1
